customer_id,gender,senior_citizen,partner,dependents,tenure,phone_service,multiple_lines,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,contract_type,paperless_billing,payment_method,monthly_charges,total_charges,churn,churn_flag,tenure_group,monthly_charge_band,estimated_CLV
7137-NAXML,Male,0,No,No,23,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","One year",No,"Bank transfer (automatic)",20.15,405.60,No,0,"13-24 Months","Low charge",463.45
2428-ZMCTB,Male,0,No,No,10,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",Month-to-month,No,"Credit card (automatic)",19.75,208.25,No,0,"0-12 Months","Low charge",197.50
2961-VNFKL,Female,0,Yes,No,71,Yes,Yes,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year",Yes,"Credit card (automatic)",25.95,1801.90,No,0,"49+ Months","Low charge",1842.45
1768-HNVGJ,Female,1,No,No,45,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,"Electronic check",70.05,3062.45,No,0,"25-48 Months","High charge",3152.25
6963-KQYQB,Female,0,Yes,Yes,70,Yes,Yes,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year",No,"Mailed check",24.05,1764.75,No,0,"49+ Months","Low charge",1683.50
5934-RMPOV,Female,0,No,Yes,22,Yes,Yes,"Fiber optic",No,No,No,No,No,Yes,Month-to-month,Yes,"Electronic check",84.75,1816.75,No,0,"13-24 Months","High charge",1864.50
1207-BLKSA,Female,0,Yes,Yes,52,Yes,Yes,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year",No,"Mailed check",23.05,1255.10,No,0,"49+ Months","Low charge",1198.60
4088-YLDSU,Male,0,Yes,No,55,Yes,Yes,"Fiber optic",No,No,Yes,Yes,Yes,Yes,"One year",Yes,"Electronic check",104.15,5743.05,Yes,1,"49+ Months","High charge",5728.25
8316-BBQAY,Female,0,No,No,65,No,"No phone service",DSL,Yes,No,Yes,Yes,Yes,Yes,"Two year",No,"Credit card (automatic)",59.95,3921.10,No,0,"49+ Months","Medium charge",3896.75
1166-PQLGG,Female,0,Yes,Yes,72,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year",No,"Bank transfer (automatic)",19.55,1463.45,No,0,"49+ Months","Low charge",1407.60
3146-JTQHR,Male,0,Yes,No,10,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","One year",No,"Bank transfer (automatic)",19.60,189.45,No,0,"0-12 Months","Low charge",196.00
4291-YZODP,Female,0,No,Yes,7,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","One year",No,"Mailed check",20.05,96.80,No,0,"0-12 Months","Low charge",140.35
4395-PZMSN,Male,1,No,No,5,Yes,No,"Fiber optic",No,Yes,No,No,No,Yes,Month-to-month,Yes,"Electronic check",85.55,408.50,No,0,"0-12 Months","High charge",427.75
6427-FEFIG,Female,0,Yes,Yes,24,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,"Two year",No,"Credit card (automatic)",78.60,1846.65,No,0,"13-24 Months","High charge",1886.40
0017-IUDMW,Female,0,Yes,Yes,72,Yes,Yes,"Fiber optic",Yes,Yes,Yes,Yes,Yes,Yes,"Two year",Yes,"Credit card (automatic)",116.80,8456.75,No,0,"49+ Months","High charge",8409.60
8706-HRADD,Male,0,No,No,21,No,"No phone service",DSL,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,"Mailed check",43.55,1011.50,No,0,"13-24 Months","Medium charge",914.55
9955-QOPOY,Male,0,Yes,No,69,No,"No phone service",DSL,No,Yes,Yes,Yes,Yes,Yes,"One year",Yes,"Credit card (automatic)",60.80,4263.40,No,0,"49+ Months","Medium charge",4195.20
4385-ZKVNW,Male,0,Yes,Yes,44,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,"Bank transfer (automatic)",54.90,2549.10,No,0,"25-48 Months","Medium charge",2415.60
5446-DKWYW,Female,1,Yes,Yes,61,Yes,Yes,DSL,No,No,Yes,No,Yes,No,"One year",Yes,"Electronic check",65.20,3965.05,No,0,"49+ Months","Medium charge",3977.20
2034-CGRHZ,Male,1,No,No,24,Yes,Yes,"Fiber optic",No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,"Credit card (automatic)",102.95,2496.70,Yes,1,"13-24 Months","High charge",2470.80
5797-APWZC,Female,0,No,No,1,Yes,No,"Fiber optic",No,No,No,No,Yes,Yes,Month-to-month,No,"Electronic check",90.60,90.60,Yes,1,"0-12 Months","High charge",90.60
3683-QKIUE,Female,0,No,No,6,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,"Bank transfer (automatic)",50.80,288.05,Yes,1,"0-12 Months","Medium charge",304.80
4228-ZGYUW,Male,0,No,No,4,Yes,Yes,"Fiber optic",No,Yes,No,No,No,Yes,Month-to-month,Yes,"Electronic check",90.05,368.10,Yes,1,"0-12 Months","High charge",360.20
9031-ZVQPT,Male,0,Yes,No,72,Yes,Yes,"Fiber optic",No,Yes,Yes,Yes,Yes,Yes,"Two year",Yes,"Electronic check",108.20,7840.60,No,0,"49+ Months","High charge",7790.40
2990-IAJSV,Male,0,No,No,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,"Two year",No,"Bank transfer (automatic)",92.00,6632.75,No,0,"49+ Months","High charge",6624.00
8107-KNCIM,Male,1,Yes,No,14,Yes,Yes,"Fiber optic",No,No,No,No,No,No,Month-to-month,Yes,"Electronic check",75.10,1013.35,No,0,"13-24 Months","High charge",1051.40
9027-YFHQJ,Male,0,No,No,7,Yes,Yes,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",Month-to-month,Yes,"Bank transfer (automatic)",25.05,152.95,No,0,"0-12 Months","Low charge",175.35
5176-LDKUH,Female,0,No,No,48,Yes,No,"Fiber optic",No,Yes,No,No,No,No,"One year",No,"Electronic check",75.15,3772.65,No,0,"25-48 Months","High charge",3607.20
4644-OBGFZ,Male,0,Yes,Yes,55,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","One year",No,"Mailed check",19.50,1026.35,No,0,"49+ Months","Low charge",1072.50
7926-IJOOU,Male,0,No,No,1,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",Month-to-month,No,"Credit card (automatic)",19.30,19.30,No,0,"0-12 Months","Low charge",19.30
6480-YAGIY,Male,0,No,No,45,Yes,No,"Fiber optic",Yes,Yes,Yes,Yes,Yes,Yes,"One year",No,"Credit card (automatic)",112.20,5031.85,No,0,"25-48 Months","High charge",5049.00
4029-HPFVY,Male,0,No,No,3,Yes,No,"Fiber optic",No,No,No,No,No,No,Month-to-month,Yes,"Mailed check",70.30,220.40,No,0,"0-12 Months","High charge",210.90
7602-DBTOU,Female,0,Yes,No,71,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year",No,"Mailed check",19.60,1416.50,No,0,"49+ Months","Low charge",1391.60
5345-BMKWB,Male,0,Yes,No,8,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",Month-to-month,No,"Mailed check",20.25,158.35,No,0,"0-12 Months","Low charge",162.00
3519-ZKXGG,Female,0,Yes,No,3,Yes,Yes,"Fiber optic",No,No,No,No,No,No,Month-to-month,Yes,"Electronic check",75.85,256.60,Yes,1,"0-12 Months","High charge",227.55
5457-COLHT,Male,0,Yes,Yes,69,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,"Two year",No,"Bank transfer (automatic)",80.65,5542.55,No,0,"49+ Months","High charge",5564.85
6416-TVAIH,Male,0,Yes,Yes,1,Yes,No,"Fiber optic",No,No,No,No,No,No,Month-to-month,Yes,"Electronic check",68.50,68.50,Yes,1,"0-12 Months","Medium charge",68.50
5451-YHYPW,Female,1,Yes,No,72,Yes,Yes,"Fiber optic",Yes,Yes,Yes,Yes,Yes,Yes,"Two year",Yes,"Credit card (automatic)",115.75,8443.70,No,0,"49+ Months","High charge",8334.00
5108-ADXWO,Male,0,No,No,11,Yes,No,"Fiber optic",Yes,No,No,No,No,No,Month-to-month,Yes,"Electronic check",73.50,791.75,Yes,1,"0-12 Months","High charge",808.50
7998-WNZEM,Male,0,No,No,71,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,"Two year",No,"Bank transfer (automatic)",80.60,5708.20,No,0,"49+ Months","High charge",5722.60
3066-RRJIO,Female,0,No,No,1,Yes,No,"Fiber optic",No,No,No,No,No,No,Month-to-month,Yes,"Mailed check",69.95,69.95,Yes,1,"0-12 Months","Medium charge",69.95
4664-NJCMS,Female,0,Yes,No,33,No,"No phone service",DSL,Yes,No,Yes,Yes,Yes,Yes,"Two year",No,"Bank transfer (automatic)",59.55,2016.30,No,0,"25-48 Months","Medium charge",1965.15
0307-BCOPK,Female,0,No,No,16,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","One year",No,"Mailed check",19.05,326.65,No,0,"13-24 Months","Low charge",304.80
7629-WFGLW,Female,1,Yes,No,56,Yes,Yes,"Fiber optic",Yes,Yes,Yes,Yes,No,No,"One year",No,"Electronic check",95.65,5471.75,No,0,"49+ Months","High charge",5356.40
2542-HYGIQ,Female,0,No,No,1,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",Month-to-month,No,"Credit card (automatic)",19.95,19.95,No,0,"0-12 Months","Low charge",19.95
6715-OFDBP,Male,0,No,No,5,Yes,No,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,"Electronic check",70.05,346.40,Yes,1,"0-12 Months","High charge",350.25
5016-LIPDW,Male,0,Yes,Yes,57,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","One year",No,"Mailed check",19.40,1061.60,No,0,"49+ Months","Low charge",1105.80
6481-LXPWL,Male,0,Yes,Yes,56,No,"No phone service",DSL,No,Yes,Yes,No,No,No,"One year",Yes,"Credit card (automatic)",36.10,1971.50,No,0,"49+ Months","Medium charge",2021.60
1567-DSCIC,Male,0,No,No,8,Yes,Yes,"Fiber optic",No,Yes,Yes,No,Yes,No,Month-to-month,Yes,"Electronic check",94.00,773.65,Yes,1,"0-12 Months","High charge",752.00
2150-UWTFY,Female,0,Yes,Yes,22,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,No,"Mailed check",61.15,1422.05,Yes,1,"13-24 Months","Medium charge",1345.30
6124-ACRHJ,Female,0,No,No,1,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",Month-to-month,No,"Mailed check",19.75,19.75,No,0,"0-12 Months","Low charge",19.75
9362-MWODR,Female,0,No,Yes,40,Yes,No,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,"Credit card (automatic)",64.10,2460.35,No,0,"25-48 Months","Medium charge",2564.00
9975-GPKZU,Male,0,Yes,Yes,46,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year",No,"Credit card (automatic)",19.75,856.50,No,0,"25-48 Months","Low charge",908.50
9625-RZFUK,Male,0,Yes,Yes,63,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year",No,"Mailed check",19.70,1275.85,No,0,"49+ Months","Low charge",1241.10
5153-LXKDT,Male,0,Yes,Yes,68,Yes,Yes,"Fiber optic",Yes,Yes,Yes,No,Yes,Yes,"Two year",Yes,"Electronic check",110.20,7467.50,No,0,"49+ Months","High charge",7493.60
5161-UBZXI,Male,0,Yes,Yes,69,Yes,No,"Fiber optic",Yes,Yes,No,Yes,Yes,Yes,"Two year",Yes,"Credit card (automatic)",106.35,7261.75,No,0,"49+ Months","High charge",7338.15
1020-JPQOW,Female,0,Yes,No,56,Yes,Yes,"Fiber optic",No,Yes,Yes,Yes,No,No,Month-to-month,No,"Electronic check",90.55,5116.60,No,0,"49+ Months","High charge",5070.80
7919-ZODZZ,Female,0,Yes,Yes,10,Yes,No,DSL,No,Yes,Yes,No,No,Yes,"One year",Yes,"Mailed check",65.90,660.05,No,0,"0-12 Months","Medium charge",659.00
0565-JUPYD,Male,0,No,No,63,Yes,Yes,"Fiber optic",Yes,Yes,Yes,Yes,Yes,No,"One year",No,"Credit card (automatic)",104.50,6590.80,No,0,"49+ Months","High charge",6583.50
6867-ACCZI,Female,0,Yes,Yes,24,No,"No phone service",DSL,Yes,Yes,Yes,Yes,No,Yes,"Two year",Yes,"Mailed check",52.50,1208.15,No,0,"13-24 Months","Medium charge",1260.00
5939-XAIXZ,Female,0,No,No,19,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,"Mailed check",56.10,1033.90,No,0,"13-24 Months","Medium charge",1065.90
9054-FOWNV,Male,0,Yes,Yes,22,Yes,Yes,"Fiber optic",No,No,Yes,No,Yes,No,Month-to-month,Yes,"Electronic check",88.75,1885.15,No,0,"13-24 Months","High charge",1952.50
2683-BPJSO,Male,0,Yes,No,29,Yes,Yes,"Fiber optic",Yes,Yes,No,No,No,No,Month-to-month,Yes,"Electronic check",84.45,2467.10,Yes,1,"25-48 Months","High charge",2449.05
2157-MXBJS,Male,0,Yes,No,13,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,"One year",Yes,"Mailed check",75.30,989.45,Yes,1,"13-24 Months","High charge",978.90
8207-VVMYB,Female,0,Yes,No,70,Yes,Yes,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year",Yes,"Bank transfer (automatic)",26.00,2006.95,No,0,"49+ Months","Low charge",1820.00
9732-EQMWY,Female,0,Yes,No,49,Yes,No,"Fiber optic",No,Yes,Yes,No,Yes,Yes,Month-to-month,No,"Electronic check",99.40,5025.00,No,0,"49+ Months","High charge",4870.60
9360-AHGNL,Female,1,Yes,No,43,Yes,Yes,"Fiber optic",Yes,No,Yes,Yes,Yes,Yes,"One year",Yes,"Mailed check",109.55,4830.25,Yes,1,"25-48 Months","High charge",4710.65
1087-UDSIH,Female,0,No,No,3,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",Month-to-month,Yes,"Mailed check",19.60,59.75,Yes,1,"0-12 Months","Low charge",58.80
5269-NRGDP,Male,0,Yes,Yes,42,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,"One year",No,"Electronic check",73.15,3088.25,No,0,"25-48 Months","High charge",3072.30
6195-MELTI,Male,0,No,No,57,Yes,No,DSL,No,Yes,No,Yes,No,No,"One year",Yes,"Mailed check",54.65,3134.70,No,0,"49+ Months","Medium charge",3115.05
5485-WUYWF,Male,1,No,No,2,Yes,No,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,No,"Bank transfer (automatic)",66.40,94.55,Yes,1,"0-12 Months","Medium charge",132.80
2121-JAFOM,Female,0,Yes,No,72,Yes,Yes,"Fiber optic",Yes,Yes,Yes,Yes,Yes,Yes,"Two year",Yes,"Credit card (automatic)",115.55,8312.40,No,0,"49+ Months","High charge",8319.60
8818-DOPVL,Female,1,No,No,46,Yes,Yes,"Fiber optic",No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,"Electronic check",104.45,4863.85,No,0,"25-48 Months","High charge",4804.70
2632-UCGVD,Male,1,Yes,No,66,Yes,Yes,"Fiber optic",No,No,No,Yes,Yes,Yes,Month-to-month,Yes,"Credit card (automatic)",100.05,6871.90,Yes,1,"49+ Months","High charge",6603.30
5445-PZWGX,Male,0,No,No,62,Yes,Yes,"Fiber optic",Yes,Yes,No,Yes,No,Yes,"One year",No,"Electronic check",102.00,6529.25,Yes,1,"49+ Months","High charge",6324.00
1227-UDMZR,Female,0,Yes,No,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,"Two year",Yes,"Bank transfer (automatic)",91.15,6637.90,No,0,"49+ Months","High charge",6562.80
5198-HQAEN,Male,0,Yes,Yes,35,Yes,No,"Fiber optic",No,Yes,No,Yes,Yes,No,"One year",Yes,"Electronic check",89.70,3165.60,No,0,"25-48 Months","High charge",3139.50
9170-CCKOU,Male,0,Yes,No,17,Yes,Yes,"Fiber optic",Yes,Yes,Yes,No,No,No,Month-to-month,No,"Credit card (automatic)",90.20,1454.15,Yes,1,"13-24 Months","High charge",1533.40
2167-FQSTQ,Female,0,Yes,No,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,"Two year",Yes,"Electronic check",92.40,6786.10,No,0,"49+ Months","High charge",6652.80
2819-GWENI,Female,0,Yes,Yes,28,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","One year",No,"Mailed check",19.90,543.00,No,0,"25-48 Months","Low charge",557.20
1043-YCUTE,Male,0,Yes,No,56,Yes,Yes,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year",Yes,"Credit card (automatic)",25.15,1327.15,Yes,1,"49+ Months","Low charge",1408.40
3814-MLAXC,Female,0,No,No,31,Yes,Yes,"Fiber optic",No,No,No,Yes,No,No,Month-to-month,Yes,"Credit card (automatic)",79.85,2404.15,Yes,1,"25-48 Months","High charge",2475.35
3572-UUHRS,Male,0,No,No,45,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","One year",No,"Bank transfer (automatic)",18.85,867.30,No,0,"25-48 Months","Low charge",848.25
2692-PFYTJ,Female,0,No,No,1,Yes,Yes,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",Month-to-month,Yes,"Mailed check",25.75,25.75,No,0,"0-12 Months","Low charge",25.75
1226-UDFZR,Female,0,No,No,2,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,"Mailed check",49.60,114.70,Yes,1,"0-12 Months","Medium charge",99.20
5955-EPOAZ,Female,0,No,No,6,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",Month-to-month,Yes,"Mailed check",20.95,109.50,No,0,"0-12 Months","Low charge",125.70
6821-JPCDC,Female,0,Yes,No,48,Yes,No,"Fiber optic",No,Yes,Yes,No,Yes,Yes,"One year",Yes,"Electronic check",97.05,4692.95,No,0,"25-48 Months","High charge",4658.40
8815-LMFLX,Male,0,Yes,Yes,25,Yes,Yes,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",Month-to-month,Yes,"Bank transfer (automatic)",25.40,546.85,No,0,"25-48 Months","Low charge",635.00
9135-HSWOC,Male,0,Yes,Yes,64,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year",Yes,"Bank transfer (automatic)",19.70,1274.05,No,0,"49+ Months","Low charge",1260.80
8582-KRHPJ,Male,0,No,No,50,No,"No phone service",DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,"Mailed check",35.00,1782.40,No,0,"49+ Months","Medium charge",1750.00
5811-IWXYM,Female,0,Yes,Yes,52,Yes,Yes,"Fiber optic",No,No,Yes,No,Yes,Yes,"One year",No,"Bank transfer (automatic)",101.25,5301.10,No,0,"49+ Months","High charge",5265.00
7044-YAACC,Male,1,Yes,No,4,Yes,No,"Fiber optic",No,No,No,No,No,No,Month-to-month,Yes,"Electronic check",70.20,280.35,No,0,"0-12 Months","High charge",280.80
8189-XRIKE,Female,1,No,No,32,Yes,No,"Fiber optic",No,No,No,No,Yes,Yes,Month-to-month,No,"Electronic check",90.95,2897.95,No,0,"25-48 Months","High charge",2910.40
1506-YJTYT,Male,0,Yes,Yes,45,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,No,"Two year",No,"Credit card (automatic)",73.85,3371.00,No,0,"25-48 Months","High charge",3323.25
4123-DVHPH,Male,0,Yes,No,9,Yes,Yes,"Fiber optic",Yes,No,No,No,No,Yes,Month-to-month,Yes,"Electronic check",88.05,801.30,No,0,"0-12 Months","High charge",792.45
6425-YQLLO,Female,1,Yes,No,66,Yes,Yes,"Fiber optic",No,No,Yes,Yes,Yes,Yes,"One year",Yes,"Credit card (automatic)",105.95,6975.25,Yes,1,"49+ Months","High charge",6992.70
5442-UTCVD,Male,0,No,Yes,3,Yes,Yes,"Fiber optic",No,No,Yes,No,No,Yes,Month-to-month,No,"Electronic check",91.85,257.05,Yes,1,"0-12 Months","High charge",275.55
2228-BZDEE,Female,0,No,No,54,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year",No,"Mailed check",20.10,1079.45,No,0,"49+ Months","Low charge",1085.40
7734-DBOAI,Female,0,Yes,Yes,1,No,"No phone service",DSL,No,No,No,Yes,Yes,No,Month-to-month,No,"Electronic check",40.10,40.10,Yes,1,"0-12 Months","Medium charge",40.10
2789-CZANW,Female,0,Yes,Yes,64,Yes,Yes,"Fiber optic",Yes,Yes,No,Yes,Yes,Yes,"Two year",No,"Bank transfer (automatic)",110.30,6997.30,No,0,"49+ Months","High charge",7059.20
2091-RFFBA,Female,1,No,No,31,Yes,Yes,"Fiber optic",No,No,No,No,No,No,Month-to-month,Yes,"Electronic check",73.90,2217.15,Yes,1,"25-48 Months","High charge",2290.90
2114-MGINA,Female,0,No,No,14,Yes,No,"Fiber optic",No,No,No,No,Yes,Yes,Month-to-month,Yes,"Mailed check",89.80,1129.10,Yes,1,"13-24 Months","High charge",1257.20
7596-LDUXP,Female,0,No,No,12,Yes,No,"Fiber optic",Yes,No,No,No,Yes,No,"One year",Yes,"Credit card (automatic)",85.15,979.05,No,0,"0-12 Months","High charge",1021.80
3740-RLMVT,Male,1,Yes,No,67,Yes,No,DSL,Yes,Yes,No,Yes,No,No,"One year",Yes,"Bank transfer (automatic)",60.95,4119.40,No,0,"49+ Months","Medium charge",4083.65
4489-SNOJF,Female,0,Yes,Yes,35,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,No,Month-to-month,No,"Electronic check",72.25,2568.55,Yes,1,"25-48 Months","High charge",2528.75
2192-OZITF,Female,0,No,No,45,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,"Two year",No,"Mailed check",73.55,3349.10,No,0,"25-48 Months","High charge",3309.75
5651-CPDND,Male,0,No,No,10,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,"Mailed check",46.00,492.10,No,0,"0-12 Months","Medium charge",460.00
